date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Upper Band,Real Lower Band,Real Middle Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-09-23,22.9,23.95,22.74,22.1059297818,442400.0,-0.0207,0.3259,0.3466,22.4127,20.245,21.3288,59.2101,21.7234,21.5701,2.7456,81.6824,40.4306,False
2013-09-24,23.87,24.39,23.85,22.5154704375,393900.0,0.0213,0.3732,0.3519,22.5905,20.1895,21.39,62.3568,21.9217,21.6795,4.8131,111.925,42.1388,True
2013-09-25,24.3,24.43,24.0,22.3579548007,263200.0,0.0333,0.3935,0.3602,22.6903,20.2666,21.4785,60.4356,21.9851,21.7486,6.6347,110.8481,42.2918,True
2013-09-26,24.26,24.51,23.83,22.2282360409,473400.0,0.0274,0.3945,0.3671,22.7112,20.4319,21.5716,58.836,22.0833,21.79,9.2246,105.2153,40.6841,True
2013-09-27,23.96,24.4,23.79,22.2189704152,156900.0,0.0184,0.3901,0.3717,22.7103,20.609,21.6596,58.7171,22.2853,21.8357,10.2078,100.8886,40.3048,True
2013-09-30,23.82,24.092,22.78,21.1534234604,1433100.0,-0.0596,0.2972,0.3568,22.5895,20.8131,21.7013,47.0089,22.0948,21.8277,8.7184,55.1094,31.2199,False
2013-10-01,22.7,23.2,22.63,21.4962516111,118500.0,-0.0867,0.2483,0.3351,22.543,20.9217,21.7323,50.4171,21.891,21.8382,0.1295,40.8614,29.9491,False
2013-10-02,23.13,23.15,22.27,21.1070953319,177400.0,-0.1271,0.1762,0.3033,22.5589,20.8845,21.7217,46.7594,21.6408,21.7987,0.6084,22.502,26.9483,False
2013-10-03,22.72,23.32,22.6405,21.6074391194,91000.0,-0.1166,0.1576,0.2742,22.5589,20.8845,21.7217,51.5968,21.5166,21.8129,-1.8105,43.2662,27.7495,False
2013-10-04,23.34,23.365,23.16,21.6352359965,110300.0,-0.1046,0.1434,0.248,22.5606,20.893,21.7268,51.8571,21.3999,21.8036,-1.6211,55.1115,27.9622,False
2013-10-07,23.19,23.32,22.97,21.3572672257,56700.0,-0.1116,0.1085,0.2201,22.5564,20.9055,21.7309,49.0313,21.4407,21.753,-0.8503,41.108,26.365,False
2013-10-08,23.0,23.29,22.81,21.4221266055,127000.0,-0.108,0.0851,0.1931,22.5534,20.9168,21.7351,49.7163,21.4258,21.7462,0.2151,36.3288,25.0286,False
2013-10-09,23.18,23.3292,22.51,21.014439075,64900.0,-0.1279,0.0333,0.1612,22.5775,20.8242,21.7008,45.5897,21.4073,21.6777,-0.8112,14.9095,22.557,False
2013-10-10,22.81,23.315,22.74,21.3572672257,108700.0,-0.1132,0.0197,0.1329,22.5784,20.8196,21.699,49.3756,21.3573,21.6524,-0.9558,29.6677,22.557,False
2013-10-11,23.06,23.27,22.87,21.3016734715,71400.0,-0.1028,0.0043,0.1072,22.5707,20.78,21.6754,48.7858,21.2906,21.6586,-1.0629,28.4836,22.557,False
2013-10-14,22.94,22.95,22.52,21.1070953319,91100.0,-0.1043,-0.0233,0.0811,22.5287,20.721,21.6249,46.6942,21.2405,21.592,-4.2553,-3.4706,19.6548,False
2013-10-15,22.79,22.91,22.51,20.9866421979,77600.0,-0.1082,-0.0542,0.054,22.5432,20.6527,21.598,45.4032,21.1534,21.4901,-4.4621,-14.9149,19.5725,False
2013-10-16,22.7,22.91,22.361,21.0051734493,74400.0,-0.1043,-0.0764,0.0279,22.5021,20.5903,21.5462,45.6509,21.1516,21.3999,-4.5019,-26.6115,18.3396,False
2013-10-17,22.56,23.07,22.14,21.1070953319,100700.0,-0.0902,-0.0848,0.0054,22.4848,20.5446,21.5147,47.0661,21.1015,21.3251,-3.4728,-32.027,16.5273,False
2013-10-18,22.8,23.15,22.57,21.3016734715,94000.0,-0.0642,-0.0748,-0.0107,22.4844,20.5542,21.5193,49.7429,21.1015,21.264,-1.615,-2.976,16.9952,False
2013-10-21,22.99,23.13,22.5,20.9032515666,40700.0,-0.0699,-0.098,-0.0281,22.4204,20.4979,21.4592,44.7754,21.0608,21.2473,-3.4238,-32.9977,16.4145,False
2013-10-22,22.58,22.91,22.02,21.1256265833,46800.0,-0.0553,-0.0973,-0.0419,22.2286,20.5508,21.3897,47.8875,21.0886,21.2226,-6.0681,-62.3787,12.5197,False
2013-10-23,22.72,23.1,21.71,21.0515015778,126400.0,-0.0476,-0.1015,-0.0539,22.0469,20.6018,21.3244,46.9427,21.0978,21.2189,-5.4441,-80.7688,10.1004,False
2013-10-24,22.7,22.7,21.2,20.3936421534,237200.0,-0.0818,-0.1561,-0.0743,21.9385,20.5267,21.2326,39.5273,20.9551,21.138,-7.3847,-179.7896,6.2774,False
2013-10-25,22.0,22.65,21.49,20.5233609132,163800.0,-0.09,-0.1868,-0.0968,21.7607,20.535,21.1479,41.4803,20.7995,21.0639,-7.1721,-163.6258,6.2774,False
2013-10-28,22.26,22.47,21.84,20.4307046562,121700.0,-0.0954,-0.2161,-0.1207,21.7996,20.4238,21.1117,40.4798,20.705,21.0021,-6.7325,-160.355,6.2774,False
2013-10-29,22.17,22.36,21.76,20.3380483993,68200.0,-0.0987,-0.244,-0.1453,21.7954,20.3122,21.0538,39.4601,20.5475,20.9298,-3.6207,-170.1355,5.6721,False
2013-10-30,21.92,22.18,21.08,20.4770327847,170200.0,-0.0853,-0.252,-0.1667,21.8046,20.24,21.0223,41.8157,20.4326,20.894,-4.1901,-197.8795,0.7135,False
2013-10-31,22.0,22.24,21.31,20.3751109021,150000.0,-0.0775,-0.2635,-0.186,21.7431,20.1783,20.9607,40.5752,20.4289,20.8285,-4.6312,-175.7548,1.1298,False
2013-11-01,23.0,23.56,21.9,20.4307046562,304900.0,-0.0632,-0.2651,-0.2018,21.6506,20.1503,20.9005,41.5879,20.4103,20.7704,0.8346,-68.5158,9.6091,False
2013-11-04,21.8,23.04,21.7001,21.255345343,216000.0,0.0035,-0.1975,-0.201,21.6344,20.1564,20.8954,54.0368,20.5752,20.7803,-1.2007,-57.5971,8.1803,True
2013-11-05,22.76,23.35,22.63,21.3109390972,173600.0,0.0505,-0.1379,-0.1884,21.6144,20.1652,20.8898,54.7337,20.7698,20.8019,0.2576,9.1299,10.0299,True
2013-11-06,23.0,23.25,22.8,21.3016734715,113100.0,0.0784,-0.0904,-0.1688,21.6492,20.1592,20.9042,54.5859,20.9348,20.8217,-0.3395,12.9577,10.0299,True
2013-11-07,22.96,23.24,22.62,21.2924078458,301400.0,0.0928,-0.0528,-0.1456,21.6385,20.1633,20.9009,54.4284,21.1182,20.8341,-0.3217,3.5813,8.7149,True
2013-11-08,22.96,23.06,22.54,21.2646109687,554400.0,0.0964,-0.025,-0.1215,21.6328,20.1653,20.8991,53.9284,21.285,20.8316,-0.9024,-11.024,8.1307,True
2013-11-11,22.39,22.39,21.61,20.1249390083,172300.0,0.0221,-0.0939,-0.1159,21.6499,20.05,20.85,38.4231,21.0589,20.7797,-2.4401,-149.8578,1.6726,True
2013-11-12,21.59,21.65,20.7,19.5412045896,478600.0,-0.0619,-0.1933,-0.1314,21.7564,19.799,20.7777,33.1868,20.705,20.6741,-5.4998,-242.1087,4.031,False
2013-11-13,20.72,21.23,20.55,19.3007616028,930900.0,-0.1254,-0.2882,-0.1628,21.8564,19.5285,20.6925,31.304,20.3048,20.5574,-7.1436,-254.5983,4.6763,False
2013-11-14,21.02,21.46,20.605,19.1819191223,6958500.0,-0.1648,-0.3687,-0.204,21.9152,19.2773,20.5962,30.391,19.8827,20.4766,-6.7886,-228.4447,3.1706,False
2013-11-15,20.65,21.7,20.5,20.036099451,718600.0,-0.1244,-0.3595,-0.2351,21.8317,19.2341,20.5329,43.1584,19.637,20.4441,-6.0719,-173.6507,1.6194,False
2013-11-18,21.52,21.9,21.0,19.7947006625,546600.0,-0.1059,-0.3674,-0.2615,21.8027,19.1523,20.4775,40.8876,19.5709,20.4017,-5.1242,-148.1815,0.341,False
2013-11-19,21.24,21.49,21.1,19.7389932497,326700.0,-0.0899,-0.3739,-0.284,21.7356,19.0808,20.4082,40.3625,19.6105,20.3618,-6.0064,-153.3928,0.341,False
2013-11-20,21.22,21.95,21.11,20.1753679829,388600.0,-0.0447,-0.3399,-0.2952,21.6615,19.0673,20.3644,46.165,19.7854,20.3417,-4.7841,-114.6026,2.5745,False
2013-11-21,21.68,22.37,21.411,20.4167667715,432800.0,0.0041,-0.2901,-0.2942,21.6627,19.0683,20.3655,49.1003,20.0324,20.3444,-1.2523,-78.5382,5.1339,True
2013-11-22,22.01,22.43,21.85,20.5838890097,405000.0,0.0478,-0.2344,-0.2822,21.6675,19.0696,20.3686,51.0788,20.1419,20.3546,-0.7688,-55.3572,5.4946,True
2013-11-25,22.54,22.98,22.26,20.704588404,542400.0,0.0829,-0.1786,-0.2615,21.6893,19.0752,20.3823,52.5074,20.3239,20.3179,2.4788,-17.0135,8.7295,True
2013-11-26,22.32,22.478,22.04,20.6210272849,336400.0,0.0977,-0.1394,-0.2371,21.7073,19.0855,20.3964,51.3942,20.5003,20.2719,0.7333,-46.4486,7.2363,True
2013-11-27,22.19,22.47,21.78,20.6117427161,244700.0,0.1034,-0.1079,-0.2112,21.717,19.0892,20.4031,51.2648,20.5876,20.2259,1.5146,-54.9685,5.4952,True
2013-11-29,22.25,22.3399,22.01,20.704588404,216000.0,0.1094,-0.0745,-0.1839,21.7399,19.0993,20.4196,52.5448,20.6452,20.1867,0.6546,-45.8941,5.4952,True
2013-12-02,22.22,22.59,22.06,20.8531415046,445700.0,0.1185,-0.0357,-0.1543,21.7745,19.1069,20.4407,54.5895,20.699,20.1593,-3.9211,-27.74,6.9974,True
2013-12-03,22.3,22.56,22.225,20.8531415046,194400.0,0.1195,-0.0049,-0.1244,21.7163,19.125,20.4206,54.5895,20.7287,20.2079,-1.8831,-21.8018,6.9974,True
2013-12-04,22.35,23.0,22.15,21.2616625315,618200.0,0.141,0.0519,-0.0891,21.7072,19.1291,20.4182,60.0266,20.8569,20.3226,-1.2975,8.2274,9.6115,True
2013-12-05,22.78,22.92,22.21,20.8995643486,369200.0,0.1248,0.0669,-0.0579,21.6432,19.153,20.3981,53.898,20.9144,20.4291,-1.2178,-5.9562,9.6115,True
2013-12-06,22.63,22.75,22.36,20.9738408989,415100.0,0.1134,0.0838,-0.0296,21.5886,19.1757,20.3821,54.9098,20.9683,20.5486,-1.9083,-2.6265,9.6115,True
2013-12-09,22.56,22.65,22.47,21.0016946053,262000.0,0.1023,0.0984,-0.004,21.542,19.196,20.369,55.3039,20.998,20.613,-1.5772,0.1777,9.6115,True
2013-12-10,22.48,22.58,22.25,20.880995211,324200.0,0.0824,0.099,0.0166,21.5945,19.219,20.4068,53.1471,21.0036,20.6854,1.0548,-14.0461,7.9883,True
2013-12-11,22.52,22.55,22.05,20.7510112479,488300.0,0.0571,0.088,0.0309,21.5942,19.3404,20.4673,50.8585,20.9014,20.7529,4.37,-27.0027,6.5298,True
2013-12-12,22.25,22.76,22.205,20.9367026238,816900.0,0.0498,0.0932,0.0434,21.5566,19.5416,20.5491,53.8972,20.9088,20.8036,7.2068,-2.283,7.8586,True
2013-12-13,22.48,22.83,22.02,20.65816556,504600.0,0.0245,0.074,0.0495,21.4115,19.8343,20.6229,49.0252,20.8457,20.8197,6.384,-17.5679,6.5022,True
2013-12-16,22.26,22.6,21.92,20.8438569359,314600.0,0.0187,0.0729,0.0542,21.4091,19.9175,20.6633,52.1169,20.8141,20.837,4.1475,-21.8231,5.771,True
2013-12-17,22.35,22.44,22.04,20.5653198721,604000.0,-0.0041,0.049,0.0531,21.3353,20.0683,20.7018,47.488,20.751,20.8278,2.4658,-34.2866,5.771,False
2013-12-18,22.13,22.45,21.96,20.7881495231,826900.0,-0.0045,0.0475,0.052,21.2086,20.2999,20.7543,51.2029,20.7584,20.8389,4.4672,-23.8794,5.1736,False
2013-12-19,22.33,22.43,22.04,20.481758753,355200.0,-0.0245,0.0213,0.0459,21.1611,20.378,20.7696,46.3701,20.6675,20.8302,2.1868,-33.061,5.1736,False
2013-12-20,22.01,22.44,21.985,20.7649381011,1035000.0,-0.0182,0.0232,0.0413,21.1436,20.4303,20.787,50.9542,20.6888,20.8343,0.3129,-17.3119,4.7529,False
2013-12-23,22.44,22.54,22.04,20.6953038352,620700.0,-0.018,0.0188,0.0368,21.1397,20.4454,20.7926,49.832,20.6591,20.8237,0.4904,-9.5529,5.4522,False
2013-12-24,22.38,22.76,22.3,21.0016946053,453100.0,0.0022,0.0396,0.0374,21.1635,20.4513,20.8074,54.5508,20.7464,20.8336,-0.9574,35.2165,6.98,True
2013-12-26,22.64,23.09,22.61,21.2616625315,359500.0,0.031,0.0762,0.0451,21.2357,20.4432,20.8394,58.131,20.8411,20.8336,2.7227,84.9417,9.2177,True
2013-12-27,22.98,23.1996,22.66,21.3545082194,465800.0,0.053,0.1114,0.0584,21.3173,20.4359,20.8766,59.3562,21.0156,20.864,3.247,97.2497,9.9494,True
2013-12-30,22.91,23.34,22.85,21.5587687328,543800.0,0.0765,0.154,0.0775,21.4428,20.3958,20.9193,61.9786,21.1744,20.903,4.4767,125.8689,10.8851,True
2013-12-31,23.35,23.56,22.94,21.6887526958,379100.0,0.0948,0.196,0.1012,21.5813,20.3409,20.9611,63.5808,21.3731,20.9488,4.2939,149.3789,12.3365,True
date,open,high,low,Close,vol,MACD_Hist,MACD,MACD_Signal,Real Middle Band,Real Upper Band,Real Lower Band,RSI,SMA,SMA,ROC,CCI,DX,crossover
2013-09-23,22.9,23.95,22.74,22.1059297818,442400.0,-0.0207,0.3259,0.3466,21.3288,22.4127,20.245,59.2101,21.7234,21.5701,2.7456,81.6824,40.4306,False
2013-09-24,23.87,24.39,23.85,22.5154704375,393900.0,0.0213,0.3732,0.3519,21.39,22.5905,20.1895,62.3568,21.9217,21.6795,4.8131,111.925,42.1388,True
2013-09-25,24.3,24.43,24.0,22.3579548007,263200.0,0.0333,0.3935,0.3602,21.4785,22.6903,20.2666,60.4356,21.9851,21.7486,6.6347,110.8481,42.2918,True
2013-09-26,24.26,24.51,23.83,22.2282360409,473400.0,0.0274,0.3945,0.3671,21.5716,22.7112,20.4319,58.836,22.0833,21.79,9.2246,105.2153,40.6841,True
2013-09-27,23.96,24.4,23.79,22.2189704152,156900.0,0.0184,0.3901,0.3717,21.6596,22.7103,20.609,58.7171,22.2853,21.8357,10.2078,100.8886,40.3048,True
2013-09-30,23.82,24.092,22.78,21.1534234604,1433100.0,-0.0596,0.2972,0.3568,21.7013,22.5895,20.8131,47.0089,22.0948,21.8277,8.7184,55.1094,31.2199,False
2013-10-01,22.7,23.2,22.63,21.4962516111,118500.0,-0.0867,0.2483,0.3351,21.7323,22.543,20.9217,50.4171,21.891,21.8382,0.1295,40.8614,29.9491,False
2013-10-02,23.13,23.15,22.27,21.1070953319,177400.0,-0.1271,0.1762,0.3033,21.7217,22.5589,20.8845,46.7594,21.6408,21.7987,0.6084,22.502,26.9483,False
2013-10-03,22.72,23.32,22.6405,21.6074391194,91000.0,-0.1166,0.1576,0.2742,21.7217,22.5589,20.8845,51.5968,21.5166,21.8129,-1.8105,43.2662,27.7495,False
2013-10-04,23.34,23.365,23.16,21.6352359965,110300.0,-0.1046,0.1434,0.248,21.7268,22.5606,20.893,51.8571,21.3999,21.8036,-1.6211,55.1115,27.9622,False
2013-10-07,23.19,23.32,22.97,21.3572672257,56700.0,-0.1116,0.1085,0.2201,21.7309,22.5564,20.9055,49.0313,21.4407,21.753,-0.8503,41.108,26.365,False
2013-10-08,23.0,23.29,22.81,21.4221266055,127000.0,-0.108,0.0851,0.1931,21.7351,22.5534,20.9168,49.7163,21.4258,21.7462,0.2151,36.3288,25.0286,False
2013-10-09,23.18,23.3292,22.51,21.014439075,64900.0,-0.1279,0.0333,0.1612,21.7008,22.5775,20.8242,45.5897,21.4073,21.6777,-0.8112,14.9095,22.557,False
2013-10-10,22.81,23.315,22.74,21.3572672257,108700.0,-0.1132,0.0197,0.1329,21.699,22.5784,20.8196,49.3756,21.3573,21.6524,-0.9558,29.6677,22.557,False
2013-10-11,23.06,23.27,22.87,21.3016734715,71400.0,-0.1028,0.0043,0.1072,21.6754,22.5707,20.78,48.7858,21.2906,21.6586,-1.0629,28.4836,22.557,False
2013-10-14,22.94,22.95,22.52,21.1070953319,91100.0,-0.1043,-0.0233,0.0811,21.6249,22.5287,20.721,46.6942,21.2405,21.592,-4.2553,-3.4706,19.6548,False
2013-10-15,22.79,22.91,22.51,20.9866421979,77600.0,-0.1082,-0.0542,0.054,21.598,22.5432,20.6527,45.4032,21.1534,21.4901,-4.4621,-14.9149,19.5725,False
2013-10-16,22.7,22.91,22.361,21.0051734493,74400.0,-0.1043,-0.0764,0.0279,21.5462,22.5021,20.5903,45.6509,21.1516,21.3999,-4.5019,-26.6115,18.3396,False
2013-10-17,22.56,23.07,22.14,21.1070953319,100700.0,-0.0902,-0.0848,0.0054,21.5147,22.4848,20.5446,47.0661,21.1015,21.3251,-3.4728,-32.027,16.5273,False
2013-10-18,22.8,23.15,22.57,21.3016734715,94000.0,-0.0642,-0.0748,-0.0107,21.5193,22.4844,20.5542,49.7429,21.1015,21.264,-1.615,-2.976,16.9952,False
2013-10-21,22.99,23.13,22.5,20.9032515666,40700.0,-0.0699,-0.098,-0.0281,21.4592,22.4204,20.4979,44.7754,21.0608,21.2473,-3.4238,-32.9977,16.4145,False
2013-10-22,22.58,22.91,22.02,21.1256265833,46800.0,-0.0553,-0.0973,-0.0419,21.3897,22.2286,20.5508,47.8875,21.0886,21.2226,-6.0681,-62.3787,12.5197,False
2013-10-23,22.72,23.1,21.71,21.0515015778,126400.0,-0.0476,-0.1015,-0.0539,21.3244,22.0469,20.6018,46.9427,21.0978,21.2189,-5.4441,-80.7688,10.1004,False
2013-10-24,22.7,22.7,21.2,20.3936421534,237200.0,-0.0818,-0.1561,-0.0743,21.2326,21.9385,20.5267,39.5273,20.9551,21.138,-7.3847,-179.7896,6.2774,False
2013-10-25,22.0,22.65,21.49,20.5233609132,163800.0,-0.09,-0.1868,-0.0968,21.1479,21.7607,20.535,41.4803,20.7995,21.0639,-7.1721,-163.6258,6.2774,False
2013-10-28,22.26,22.47,21.84,20.4307046562,121700.0,-0.0954,-0.2161,-0.1207,21.1117,21.7996,20.4238,40.4798,20.705,21.0021,-6.7325,-160.355,6.2774,False
2013-10-29,22.17,22.36,21.76,20.3380483993,68200.0,-0.0987,-0.244,-0.1453,21.0538,21.7954,20.3122,39.4601,20.5475,20.9298,-3.6207,-170.1355,5.6721,False
2013-10-30,21.92,22.18,21.08,20.4770327847,170200.0,-0.0853,-0.252,-0.1667,21.0223,21.8046,20.24,41.8157,20.4326,20.894,-4.1901,-197.8795,0.7135,False
2013-10-31,22.0,22.24,21.31,20.3751109021,150000.0,-0.0775,-0.2635,-0.186,20.9607,21.7431,20.1783,40.5752,20.4289,20.8285,-4.6312,-175.7548,1.1298,False
2013-11-01,23.0,23.56,21.9,20.4307046562,304900.0,-0.0632,-0.2651,-0.2018,20.9005,21.6506,20.1503,41.5879,20.4103,20.7704,0.8346,-68.5158,9.6091,False
2013-11-04,21.8,23.04,21.7001,21.255345343,216000.0,0.0035,-0.1975,-0.201,20.8954,21.6344,20.1564,54.0368,20.5752,20.7803,-1.2007,-57.5971,8.1803,True
2013-11-05,22.76,23.35,22.63,21.3109390972,173600.0,0.0505,-0.1379,-0.1884,20.8898,21.6144,20.1652,54.7337,20.7698,20.8019,0.2576,9.1299,10.0299,True
2013-11-06,23.0,23.25,22.8,21.3016734715,113100.0,0.0784,-0.0904,-0.1688,20.9042,21.6492,20.1592,54.5859,20.9348,20.8217,-0.3395,12.9577,10.0299,True
2013-11-07,22.96,23.24,22.62,21.2924078458,301400.0,0.0928,-0.0528,-0.1456,20.9009,21.6385,20.1633,54.4284,21.1182,20.8341,-0.3217,3.5813,8.7149,True
2013-11-08,22.96,23.06,22.54,21.2646109687,554400.0,0.0964,-0.025,-0.1215,20.8991,21.6328,20.1653,53.9284,21.285,20.8316,-0.9024,-11.024,8.1307,True
2013-11-11,22.39,22.39,21.61,20.1249390083,172300.0,0.0221,-0.0939,-0.1159,20.85,21.6499,20.05,38.4231,21.0589,20.7797,-2.4401,-149.8578,1.6726,True
2013-11-12,21.59,21.65,20.7,19.5412045896,478600.0,-0.0619,-0.1933,-0.1314,20.7777,21.7564,19.799,33.1868,20.705,20.6741,-5.4998,-242.1087,4.031,False
2013-11-13,20.72,21.23,20.55,19.3007616028,930900.0,-0.1254,-0.2882,-0.1628,20.6925,21.8564,19.5285,31.304,20.3048,20.5574,-7.1436,-254.5983,4.6763,False
2013-11-14,21.02,21.46,20.605,19.1819191223,6958500.0,-0.1648,-0.3687,-0.204,20.5962,21.9152,19.2773,30.391,19.8827,20.4766,-6.7886,-228.4447,3.1706,False
2013-11-15,20.65,21.7,20.5,20.036099451,718600.0,-0.1244,-0.3595,-0.2351,20.5329,21.8317,19.2341,43.1584,19.637,20.4441,-6.0719,-173.6507,1.6194,False
2013-11-18,21.52,21.9,21.0,19.7947006625,546600.0,-0.1059,-0.3674,-0.2615,20.4775,21.8027,19.1523,40.8876,19.5709,20.4017,-5.1242,-148.1815,0.341,False
2013-11-19,21.24,21.49,21.1,19.7389932497,326700.0,-0.0899,-0.3739,-0.284,20.4082,21.7356,19.0808,40.3625,19.6105,20.3618,-6.0064,-153.3928,0.341,False
2013-11-20,21.22,21.95,21.11,20.1753679829,388600.0,-0.0447,-0.3399,-0.2952,20.3644,21.6615,19.0673,46.165,19.7854,20.3417,-4.7841,-114.6026,2.5745,False
2013-11-21,21.68,22.37,21.411,20.4167667715,432800.0,0.0041,-0.2901,-0.2942,20.3655,21.6627,19.0683,49.1003,20.0324,20.3444,-1.2523,-78.5382,5.1339,True
2013-11-22,22.01,22.43,21.85,20.5838890097,405000.0,0.0478,-0.2344,-0.2822,20.3686,21.6675,19.0696,51.0788,20.1419,20.3546,-0.7688,-55.3572,5.4946,True
2013-11-25,22.54,22.98,22.26,20.704588404,542400.0,0.0829,-0.1786,-0.2615,20.3823,21.6893,19.0752,52.5074,20.3239,20.3179,2.4788,-17.0135,8.7295,True
2013-11-26,22.32,22.478,22.04,20.6210272849,336400.0,0.0977,-0.1394,-0.2371,20.3964,21.7073,19.0855,51.3942,20.5003,20.2719,0.7333,-46.4486,7.2363,True
2013-11-27,22.19,22.47,21.78,20.6117427161,244700.0,0.1034,-0.1079,-0.2112,20.4031,21.717,19.0892,51.2648,20.5876,20.2259,1.5146,-54.9685,5.4952,True
2013-11-29,22.25,22.3399,22.01,20.704588404,216000.0,0.1094,-0.0745,-0.1839,20.4196,21.7399,19.0993,52.5448,20.6452,20.1867,0.6546,-45.8941,5.4952,True
2013-12-02,22.22,22.59,22.06,20.8531415046,445700.0,0.1185,-0.0357,-0.1543,20.4407,21.7745,19.1069,54.5895,20.699,20.1593,-3.9211,-27.74,6.9974,True
2013-12-03,22.3,22.56,22.225,20.8531415046,194400.0,0.1195,-0.0049,-0.1244,20.4206,21.7163,19.125,54.5895,20.7287,20.2079,-1.8831,-21.8018,6.9974,True
2013-12-04,22.35,23.0,22.15,21.2616625315,618200.0,0.141,0.0519,-0.0891,20.4182,21.7072,19.1291,60.0266,20.8569,20.3226,-1.2975,8.2274,9.6115,True
2013-12-05,22.78,22.92,22.21,20.8995643486,369200.0,0.1248,0.0669,-0.0579,20.3981,21.6432,19.153,53.898,20.9144,20.4291,-1.2178,-5.9562,9.6115,True
2013-12-06,22.63,22.75,22.36,20.9738408989,415100.0,0.1134,0.0838,-0.0296,20.3821,21.5886,19.1757,54.9098,20.9683,20.5486,-1.9083,-2.6265,9.6115,True
2013-12-09,22.56,22.65,22.47,21.0016946053,262000.0,0.1023,0.0984,-0.004,20.369,21.542,19.196,55.3039,20.998,20.613,-1.5772,0.1777,9.6115,True
2013-12-10,22.48,22.58,22.25,20.880995211,324200.0,0.0824,0.099,0.0166,20.4068,21.5945,19.219,53.1471,21.0036,20.6854,1.0548,-14.0461,7.9883,True
2013-12-11,22.52,22.55,22.05,20.7510112479,488300.0,0.0571,0.088,0.0309,20.4673,21.5942,19.3404,50.8585,20.9014,20.7529,4.37,-27.0027,6.5298,True
2013-12-12,22.25,22.76,22.205,20.9367026238,816900.0,0.0498,0.0932,0.0434,20.5491,21.5566,19.5416,53.8972,20.9088,20.8036,7.2068,-2.283,7.8586,True
2013-12-13,22.48,22.83,22.02,20.65816556,504600.0,0.0245,0.074,0.0495,20.6229,21.4115,19.8343,49.0252,20.8457,20.8197,6.384,-17.5679,6.5022,True
2013-12-16,22.26,22.6,21.92,20.8438569359,314600.0,0.0187,0.0729,0.0542,20.6633,21.4091,19.9175,52.1169,20.8141,20.837,4.1475,-21.8231,5.771,True
2013-12-17,22.35,22.44,22.04,20.5653198721,604000.0,-0.0041,0.049,0.0531,20.7018,21.3353,20.0683,47.488,20.751,20.8278,2.4658,-34.2866,5.771,False
2013-12-18,22.13,22.45,21.96,20.7881495231,826900.0,-0.0045,0.0475,0.052,20.7543,21.2086,20.2999,51.2029,20.7584,20.8389,4.4672,-23.8794,5.1736,False
2013-12-19,22.33,22.43,22.04,20.481758753,355200.0,-0.0245,0.0213,0.0459,20.7696,21.1611,20.378,46.3701,20.6675,20.8302,2.1868,-33.061,5.1736,False
2013-12-20,22.01,22.44,21.985,20.7649381011,1035000.0,-0.0182,0.0232,0.0413,20.787,21.1436,20.4303,50.9542,20.6888,20.8343,0.3129,-17.3119,4.7529,False
2013-12-23,22.44,22.54,22.04,20.6953038352,620700.0,-0.018,0.0188,0.0368,20.7926,21.1397,20.4454,49.832,20.6591,20.8237,0.4904,-9.5529,5.4522,False
2013-12-24,22.38,22.76,22.3,21.0016946053,453100.0,0.0022,0.0396,0.0374,20.8074,21.1635,20.4513,54.5508,20.7464,20.8336,-0.9574,35.2165,6.98,True
2013-12-26,22.64,23.09,22.61,21.2616625315,359500.0,0.031,0.0762,0.0451,20.8394,21.2357,20.4432,58.131,20.8411,20.8336,2.7227,84.9417,9.2177,True
2013-12-27,22.98,23.1996,22.66,21.3545082194,465800.0,0.053,0.1114,0.0584,20.8766,21.3173,20.4359,59.3562,21.0156,20.864,3.247,97.2497,9.9494,True
2013-12-30,22.91,23.34,22.85,21.5587687328,543800.0,0.0765,0.154,0.0775,20.9193,21.4428,20.3958,61.9786,21.1744,20.903,4.4767,125.8689,10.8851,True
2013-12-31,23.35,23.56,22.94,21.6887526958,379100.0,0.0948,0.196,0.1012,20.9611,21.5813,20.3409,63.5808,21.3731,20.9488,4.2939,149.3789,12.3365,True
